# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	254734	255300	-	BOFHPH_00214	215.0	2.0e-69	1.011	0.830	0.589	UniRef:UniRef50_H1Y2R5
contig_1	cds	255297	255599	-	BOFHPH_00215	200.0	1.5e-66	1.0	0.833	0.950	UniRef:UniRef50_Q8A760
contig_1	tRNA	255714	255787	+	BOFHPH_00216	58.9	-	-	-	-	-
contig_1	cds	256007	257185	-	BOFHPH_00217	711.0	4.0e-259	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9SAW3
contig_1	cds	257684	258703	+	BOFHPH_00218	504.0	4.5e-178	1.015	0.829	0.724	UniRef:UniRef50_A6LA92
contig_1	cds	258872	260065	+	BOFHPH_00219	547.0	6.5e-194	0.997	0.923	0.659	UniRef:UniRef50_A0A7V6G8B0
contig_1	cds	260062	260739	+	BOFHPH_00220	262.0	8.9e-87	0.929	0.813	0.598	UniRef:UniRef50_A0A936N667
contig_1	cds	260829	262088	+	BOFHPH_00221	722.0	2.8e-262	0.998	0.927	0.880	UniRef:UniRef50_A0A132HZD5
contig_1	cds	262096	263115	+	BOFHPH_00222	674.0	3.9e-246	1.027	1.0	0.968	UniRef:UniRef50_I9KBA2
contig_1	cds	263135	264169	+	BOFHPH_00223	435.0	1.5e-151	0.991	0.961	0.642	UniRef:UniRef50_K9EI73
contig_1	cds	264181	265371	+	BOFHPH_00224	399.0	5.6e-136	0.980	0.953	0.521	UniRef:UniRef50_U6RNF9
contig_1	cds	265375	267573	+	BOFHPH_00225	663.0	7.7e-229	1.005	0.948	0.568	UniRef:UniRef50_A0A926IQG1
contig_1	cds	267792	268301	+	BOFHPH_00226	294.0	1.2e-101	1.006	1.0	0.847	UniRef:UniRef50_I9BCQ5
contig_1	cds	268637	269473	-	BOFHPH_00227	537.0	2.3e-194	1.004	1.0	0.918	UniRef:UniRef50_I9KCE1
contig_1	cds	269639	270556	-	BOFHPH_00228	610.0	4.6e-222	1.013	1.0	0.971	UniRef:UniRef50_A0A0I9S016
contig_1	cds	270773	272296	+	BOFHPH_00229	1021.0	0.0	1.0	0.996	1.0	UniRef:UniRef50_F9Z3W4
contig_1	cds	272310	272552	+	BOFHPH_00230	101.0	4.5e-28	1.0	0.988	0.525	UniRef:UniRef50_D3IE45
contig_1	cds	272556	273938	+	BOFHPH_00231	507.0	2.5e-176	1.043	1.002	0.521	UniRef:UniRef50_K9EEK9
contig_1	cds	273957	275027	+	BOFHPH_00232	613.0	1.3e-221	0.997	0.970	0.828	UniRef:UniRef50_Q64R58
contig_1	cds	275071	275463	+	BOFHPH_00233	143.0	3.3e-43	0.985	0.921	0.602	UniRef:UniRef50_B3JN96
contig_1	cds	275616	276197	-	BOFHPH_00234	221.0	6.7e-72	0.990	0.872	0.581	UniRef:UniRef50_Q5LAQ8
contig_1	cds	276229	276750	-	BOFHPH_00235	265.0	3.8e-90	0.988	0.950	0.719	UniRef:UniRef50_A0A0A2DWL1
contig_1	cds	276769	277560	-	BOFHPH_00236	311.0	2.0e-105	1.0	0.946	0.597	UniRef:UniRef50_U6RPT2
contig_1	cds	277557	277889	-	BOFHPH_00237	141.0	3.9e-43	1.0	0.973	0.645	UniRef:UniRef50_Q8A746
contig_1	cds	277892	278428	-	BOFHPH_00238	287.0	1.3e-98	1.0	0.942	0.792	UniRef:UniRef50_A0A5M8P2X3
contig_1	cds	278554	279096	-	BOFHPH_00239	282.0	3.4e-96	0.994	0.829	0.782	UniRef:UniRef50_R7AET5
contig_1	cds	279213	280196	+	BOFHPH_00240	503.0	7.0e-179	0.997	0.939	0.721	UniRef:UniRef50_U6RRD6
contig_1	cds	280408	280812	+	BOFHPH_00241	165.0	8.7e-52	0.993	0.943	0.624	UniRef:UniRef50_A0A937R239
contig_1	cds	280938	282491	+	BOFHPH_00242	615.0	3.4e-217	0.988	0.975	0.614	UniRef:UniRef50_Q57079
contig_1	cds	282511	283425	+	BOFHPH_00243	369.0	9.8e-127	1.095	1.003	0.586	UniRef:UniRef50_F3ZUG7
contig_1	cds	283451	283882	+	BOFHPH_00244	98.2	5.0e-25	0.839	0.811	0.517	UniRef:UniRef50_A0A9X2XZA2
contig_1	cds	283885	285045	+	BOFHPH_00245	624.0	4.2e-225	0.997	1.005	0.860	UniRef:UniRef50_Q57286
contig_1	cds	285198	286532	+	BOFHPH_00246	850.0	5.5e-312	0.964	0.897	0.995	UniRef:UniRef50_A0A174UFU6
contig_1	cds	286553	287851	+	BOFHPH_00247	743.0	2.9e-270	1.0	0.937	1.0	UniRef:UniRef50_A0AAQ2S5X3
contig_1	cds	288018	289868	+	BOFHPH_00248	757.0	3.7e-269	0.974	0.893	0.612	UniRef:UniRef50_E7RLM2
contig_1	cds	289992	290432	+	BOFHPH_00249	142.0	3.1e-42	0.986	0.980	0.521	UniRef:UniRef50_G5HAG0
contig_1	cds	290447	291514	+	BOFHPH_00250	379.0	5.5e-129	1.006	0.913	0.546	UniRef:UniRef50_G5HAF8
contig_1	cds	291519	293114	+	BOFHPH_00251	560.0	3.2e-195	1.011	0.998	0.533	UniRef:UniRef50_G5HAF7
contig_1	cds	293598	294602	-	BOFHPH_00252	573.0	2.0e-205	1.204	0.998	0.741	UniRef:UniRef50_O83668
contig_1	cds	294782	295801	-	BOFHPH_00253	479.0	1.3e-168	0.994	0.892	0.662	UniRef:UniRef50_A0A413B9S1
contig_1	cds	296164	296415	+	BOFHPH_00254	97.4	2.7e-26	0.952	0.814	0.582	UniRef:UniRef50_Q8RG36
contig_1	cds	296506	298866	-	BOFHPH_00255	1345.0	0.0	0.990	0.974	0.869	UniRef:UniRef50_A0A0I9S7R7
contig_1	cds	299069	300595	+	BOFHPH_00256	490.0	3.1e-168	0.963	0.951	0.558	UniRef:UniRef50_K9EPV4
contig_1	cds	300705	303563	-	BOFHPH_00257	1223.0	0.0	0.993	0.988	0.625	UniRef:UniRef50_A0A359ATC1
contig_1	cds	303738	305336	-	BOFHPH_00258	624.0	3.3e-220	1.017	1.002	0.564	UniRef:UniRef50_A0A9R1CYQ7
contig_1	cds	305371	306990	-	BOFHPH_00259	687.0	1.0e-244	1.004	0.987	0.621	UniRef:UniRef50_A0A1I2AD52
contig_1	cds	307002	310010	-	BOFHPH_00260	1422.0	0.0	1.001	1.003	0.692	UniRef:UniRef50_A0A095Y8F2
contig_1	cds	310498	311508	+	BOFHPH_00261	590.0	2.8e-212	1.0	0.838	0.878	UniRef:UniRef50_F8WZF7
contig_1	cds	311651	312967	+	BOFHPH_00262	550.0	2.2e-192	1.203	0.967	0.546	UniRef:UniRef50_K0X2Y2
contig_1	cds	313125	315458	-	BOFHPH_00263	1415.0	0.0	1.003	1.0	0.941	UniRef:UniRef50_A0A0I9S7Q0
contig_1	cds	315504	317864	-	BOFHPH_00264	1523.0	0.0	1.0	1.0	0.975	UniRef:UniRef50_A0A0I9S843
contig_1	cds	318014	320620	-	BOFHPH_00265	1300.0	0.0	1.021	1.003	0.796	UniRef:UniRef50_A0A396C3R6
contig_1	cds	320754	323174	-	BOFHPH_00266	-	-	-	-	-	-
contig_1	cds	323333	324349	-	BOFHPH_00267	-	-	-	-	-	-
contig_1	cds	324346	325617	-	BOFHPH_00268	-	-	-	-	-	-
contig_1	cds	325620	326180	-	BOFHPH_00269	394.0	2.6e-140	1.0	0.834	0.984	UniRef:UniRef50_A0A0I9S7P6
contig_1	cds	327061	328038	+	BOFHPH_00270	614.0	4.1e-223	1.003	1.0	0.975	UniRef:UniRef50_A0A0I9S7Q5
contig_1	cds	328436	329335	+	BOFHPH_00271	474.0	1.8e-168	1.077	0.997	0.801	UniRef:UniRef50_E1WP90
contig_1	cds	329421	331538	+	BOFHPH_00272	640.0	1.1e-221	0.921	0.963	0.519	UniRef:UniRef50_A0A069CZI7
contig_1	cds	331557	331802	-	BOFHPH_00273	-	-	-	-	-	-
contig_1	cds	332187	332654	+	BOFHPH_00274	167.0	1.3e-51	0.955	0.855	0.547	UniRef:UniRef50_A0A9D2VQV6
contig_1	cds	332683	332778	+	BOFHPH_00275	41.6	8.5e-06	0.968	0.882	0.667	UniRef:UniRef50_F0R5R5
contig_1	cds	332915	335236	+	BOFHPH_00276	1131.0	0.0	0.991	0.940	0.692	UniRef:UniRef50_K9DRF7
contig_1	cds	335384	336436	+	BOFHPH_00277	520.0	4.2e-185	0.991	0.959	0.755	UniRef:UniRef50_A0A139K1L3
contig_1	cds	336579	339614	+	BOFHPH_00278	1210.0	0.0	1.001	0.985	0.622	UniRef:UniRef50_U6RM73
contig_1	cds	339641	340915	+	BOFHPH_00279	622.0	8.6e-223	1.0	0.986	0.752	UniRef:UniRef50_I9BCU1
contig_1	cds	341144	342433	+	BOFHPH_00280	729.0	2.5e-265	1.0	0.998	0.814	UniRef:UniRef50_E1WU17
contig_1	cds	342717	344024	+	BOFHPH_00281	663.0	1.7e-238	1.044	1.0	0.742	UniRef:UniRef50_A0A412Y5N3
contig_1	cds	344263	347967	+	BOFHPH_00282	1855.0	0.0	1.116	0.998	0.688	UniRef:UniRef50_F8N888
contig_1	cds	348140	352135	+	BOFHPH_00283	1910.0	0.0	1.011	0.967	0.701	UniRef:UniRef50_Q8A6Z1
contig_1	cds	352165	352707	+	BOFHPH_00284	306.0	6.0e-106	0.961	0.844	0.879	UniRef:UniRef50_K9DSQ8
contig_1	cds	352733	353281	+	BOFHPH_00285	202.0	1.2e-64	1.126	0.981	0.551	UniRef:UniRef50_U6RNS8
contig_1	cds	353425	354933	-	BOFHPH_00286	603.0	4.0e-212	0.944	0.856	0.608	UniRef:UniRef50_K9EED6
contig_1	cds	355103	357880	+	BOFHPH_00287	1283.0	0.0	1.085	1.001	0.650	UniRef:UniRef50_S8H194
contig_1	cds	358048	358530	-	BOFHPH_00288	201.0	5.1e-65	1.031	0.943	0.636	UniRef:UniRef50_Q8A6Y5
contig_1	cds	358538	358768	-	BOFHPH_00289	109.0	3.1e-31	1.0	0.844	0.961	UniRef:UniRef50_F3PN47
contig_1	cds	358776	360221	-	BOFHPH_00290	728.0	5.5e-262	0.990	0.858	0.777	UniRef:UniRef50_G5H9X0
contig_1	cds	360472	361989	+	BOFHPH_00291	619.0	1.6e-218	0.947	0.855	0.594	UniRef:UniRef50_K9DW90
contig_1	cds	362081	364342	+	BOFHPH_00292	1480.0	0.0	1.001	0.996	0.988	UniRef:UniRef50_A0A2M9V7X8
contig_1	cds	364351	365532	-	BOFHPH_00293	465.0	8.3e-162	0.992	0.935	0.603	UniRef:UniRef50_Q8A6Y0
contig_1	cds	366302	367480	+	BOFHPH_00294	504.0	1.3e-176	1.128	1.0	0.575	UniRef:UniRef50_G5GD52
contig_1	cds	367499	368077	+	BOFHPH_00295	372.0	7.6e-132	1.0	1.0	0.984	UniRef:UniRef50_Q64R06
contig_1	cds	368092	368619	+	BOFHPH_00296	-	-	-	-	-	-
contig_1	cds	368633	369205	+	BOFHPH_00297	-	-	-	-	-	-
contig_1	cds	369242	372796	+	BOFHPH_00298	1768.0	0.0	0.997	0.961	0.733	UniRef:UniRef50_A0A6P1ZDZ1
contig_1	cds	372998	373501	+	BOFHPH_00299	337.0	1.9e-118	1.0	0.879	0.946	UniRef:UniRef50_K6AUM3
contig_1	cds	373543	374400	-	BOFHPH_00300	370.0	8.7e-128	0.996	0.907	0.623	UniRef:UniRef50_I9EH87
contig_1	cds	374419	375243	-	BOFHPH_00301	290.0	1.5e-96	0.985	0.957	0.563	UniRef:UniRef50_A0A356U8G6
contig_1	cds	375240	376466	-	BOFHPH_00302	457.0	6.7e-158	0.978	0.889	0.602	UniRef:UniRef50_K8E3S9
contig_1	cds	376808	377143	-	BOFHPH_00303	107.0	9.0e-30	0.847	0.855	0.532	UniRef:UniRef50_A0A2R3MP70
contig_1	cds	377174	379897	-	BOFHPH_00304	1118.0	0.0	1.052	0.987	0.640	UniRef:UniRef50_A0A2M9V7W6
contig_1	cds	380154	381023	-	BOFHPH_00305	427.0	4.0e-150	0.972	0.878	0.722	UniRef:UniRef50_U6R9H5
contig_1	cds	381217	382383	-	BOFHPH_00306	439.0	1.7e-151	1.041	0.983	0.587	UniRef:UniRef50_U6RDK4
contig_1	cds	382415	384283	-	BOFHPH_00307	837.0	7.2e-301	1.013	0.957	0.611	UniRef:UniRef50_G1VBL7
contig_1	cds	384406	386694	-	BOFHPH_00308	1034.0	0.0	1.017	0.951	0.668	UniRef:UniRef50_E6K810
contig_1	cds	386944	387255	-	BOFHPH_00309	120.0	6.4e-35	0.951	0.803	0.612	UniRef:UniRef50_I9VP23
contig_1	cds	387448	388221	-	BOFHPH_00310	364.0	2.6e-126	1.004	0.952	0.663	UniRef:UniRef50_Q64X32
contig_1	cds	388269	389885	-	BOFHPH_00311	399.0	1.6e-131	1.0	0.937	0.617	UniRef:UniRef50_A0A0E2B6Q4
contig_1	cds	391408	392169	+	BOFHPH_00312	-	-	-	-	-	-
contig_1	cds	392208	392537	+	BOFHPH_00313	-	-	-	-	-	-
contig_1	cds	392583	392996	+	BOFHPH_00314	-	-	-	-	-	-
contig_1	cds	393334	395055	-	BOFHPH_00315	-	-	-	-	-	-
contig_1	cds	395740	396063	+	BOFHPH_00316	-	-	-	-	-	-
contig_1	cds	396299	396547	-	BOFHPH_00317	-	-	-	-	-	-
contig_1	cds	396708	396845	-	BOFHPH_00318	-	-	-	-	-	-
contig_1	cds	396856	397998	-	BOFHPH_00319	394.0	6.2e-134	1.016	0.921	0.539	UniRef:UniRef50_A0A255UNN5
contig_1	cds	398555	400867	+	BOFHPH_00320	879.0	2.3e-313	1.004	1.001	0.595	UniRef:UniRef50_U6RM15
contig_1	cds	400957	401685	-	BOFHPH_00321	386.0	3.8e-135	1.0	0.874	0.764	UniRef:UniRef50_U6RGC1
contig_1	cds	401713	402402	-	BOFHPH_00322	298.0	3.4e-101	0.996	0.938	0.618	UniRef:UniRef50_A0A220S8A7
contig_1	cds	402467	402586	-	BOFHPH_00323	-	-	-	-	-	-
contig_1	cds	402540	403379	-	BOFHPH_00324	309.0	9.3e-104	0.978	0.904	0.579	UniRef:UniRef50_A0A096AVU3
contig_1	cds	403417	405606	-	BOFHPH_00325	805.0	5.0e-285	1.030	0.982	0.582	UniRef:UniRef50_H1DI12
contig_1	cds	405982	406281	-	BOFHPH_00326	-	-	-	-	-	-
contig_1	cds	406295	407347	-	BOFHPH_00327	131.0	2.7e-33	0.971	0.960	0.500	UniRef:UniRef50_A0A923VBH1
contig_1	cds	407543	408868	+	BOFHPH_00328	500.0	2.9e-174	1.0	0.991	0.585	UniRef:UniRef50_W4USJ3
contig_1	cds	408865	410070	+	BOFHPH_00329	475.0	7.3e-166	1.0	1.0	0.596	UniRef:UniRef50_I9SU84
contig_1	cds	410072	410530	-	BOFHPH_00330	174.0	1.1e-54	1.0	1.0	0.572	UniRef:UniRef50_I9RPT8
contig_1	cds	410651	411835	+	BOFHPH_00331	536.0	2.0e-189	1.033	0.953	0.654	UniRef:UniRef50_A0A3P1ZI21
contig_1	cds	411927	412664	-	BOFHPH_00332	325.0	1.4e-111	1.0	0.972	0.665	UniRef:UniRef50_B5CZ84
contig_1	cds	412661	413920	-	BOFHPH_00333	391.0	2.8e-132	0.998	1.0	0.548	UniRef:UniRef50_I8Y917
contig_1	cds	414016	414696	+	BOFHPH_00334	434.0	1.5e-154	1.0	0.801	0.912	UniRef:UniRef50_Q8A6S3
contig_1	cds	414750	417974	+	BOFHPH_00335	-	-	-	-	-	-
contig_1	cds	418200	419636	+	BOFHPH_00336	712.0	2.0e-256	0.979	0.942	0.694	UniRef:UniRef50_A0A0F5JM37
contig_1	cds	419654	422464	+	BOFHPH_00337	1050.0	0.0	0.988	0.974	0.552	UniRef:UniRef50_S0F812
contig_1	cds	422485	424407	+	BOFHPH_00338	753.0	9.8e-267	0.989	0.909	0.567	UniRef:UniRef50_U6RS54
contig_1	cds	425326	428481	+	BOFHPH_00339	1305.0	0.0	0.966	0.949	0.605	UniRef:UniRef50_R7ABT7
contig_1	cds	428495	430183	+	BOFHPH_00340	650.0	1.3e-229	1.032	1.005	0.559	UniRef:UniRef50_R6ZXR7
contig_1	cds	430263	432143	+	BOFHPH_00341	856.0	1.4e-308	0.981	0.949	0.638	UniRef:UniRef50_Q64QW6
contig_1	cds	432336	433547	+	BOFHPH_00342	458.0	1.1e-158	0.970	0.927	0.565	UniRef:UniRef50_A0A0F5JLP7
contig_1	cds	433698	434570	+	BOFHPH_00343	409.0	2.3e-142	0.990	0.822	0.704	UniRef:UniRef50_A0A380YN52
contig_1	cds	434586	435605	+	BOFHPH_00344	491.0	7.6e-174	1.0	0.931	0.702	UniRef:UniRef50_E6K731
contig_1	cds	435609	437312	+	BOFHPH_00345	746.0	8.1e-267	1.058	0.998	0.632	UniRef:UniRef50_G1VCT6
contig_1	cds	437548	441573	+	BOFHPH_00346	1617.0	0.0	0.990	0.998	0.592	UniRef:UniRef50_E4MRR9
contig_1	cds	441716	442027	-	BOFHPH_00347	130.0	9.6e-39	0.932	0.881	0.635	UniRef:UniRef50_Q8A6R5
contig_1	cds	442043	442984	-	BOFHPH_00348	374.0	1.9e-128	1.029	0.947	0.621	UniRef:UniRef50_A0A174X4H9
contig_1	cds	443058	444671	-	BOFHPH_00349	955.0	0.0	0.994	0.853	0.899	UniRef:UniRef50_A0A139KG25
contig_1	cds	444837	446537	-	BOFHPH_00350	818.0	1.1e-295	0.998	0.966	0.722	UniRef:UniRef50_A0A174M6F7
contig_1	cds	446524	447744	-	BOFHPH_00351	555.0	5.4e-197	0.879	0.877	0.714	UniRef:UniRef50_A0A7J0AHM5
contig_1	cds	447893	448027	-	BOFHPH_00352	-	-	-	-	-	-
contig_1	cds	448029	450539	+	BOFHPH_00353	1061.0	0.0	1.139	0.992	0.567	UniRef:UniRef50_R6XGY9
contig_1	cds	450912	451319	+	BOFHPH_00354	-	-	-	-	-	-
contig_1	cds	451421	453637	+	BOFHPH_00355	1516.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_I9VP73
contig_1	cds	453752	454765	-	BOFHPH_00356	543.0	2.1e-194	0.973	0.924	0.787	UniRef:UniRef50_R6FQM9
contig_1	cds	455044	455412	-	BOFHPH_00357	114.0	5.5e-32	1.008	0.984	0.504	UniRef:UniRef50_F7LUM1
contig_1	cds	455415	455966	-	BOFHPH_00358	191.0	1.4e-60	0.978	0.923	0.564	UniRef:UniRef50_A0A174R1M7
contig_1	cds	456101	456526	+	BOFHPH_00359	-	-	-	-	-	-
contig_1	cds	456595	456813	-	BOFHPH_00360	87.8	5.8e-23	1.014	0.986	0.616	UniRef:UniRef50_Q8A6Q7
contig_1	cds	457045	458793	+	BOFHPH_00361	665.0	6.6e-235	0.993	1.002	0.547	UniRef:UniRef50_A0A376G3W2
contig_1	cds	458901	459479	-	BOFHPH_00362	340.0	1.0e-118	0.995	0.897	0.853	UniRef:UniRef50_I9VNX7
contig_1	cds	459635	460918	-	BOFHPH_00363	476.0	4.4e-165	1.028	0.987	0.549	UniRef:UniRef50_A0A413H3S2
contig_1	cds	460940	462097	-	BOFHPH_00364	708.0	1.6e-257	1.0	0.889	0.875	UniRef:UniRef50_Q64QU3
contig_1	cds	462243	463880	-	BOFHPH_00365	753.0	2.7e-270	1.055	0.997	0.689	UniRef:UniRef50_P0C0Z7
contig_1	cds	463923	464195	-	BOFHPH_00366	131.0	1.3e-39	0.989	0.832	0.719	UniRef:UniRef50_A6QBP7
contig_1	cds	464514	464615	+	BOFHPH_00367	-	-	-	-	-	-
contig_1	cds	464874	466073	+	BOFHPH_00368	597.0	1.0e-212	1.003	0.820	0.753	UniRef:UniRef50_A0A0I9RX92
contig_1	cds	466107	467240	+	BOFHPH_00369	593.0	2.7e-213	1.0	0.995	0.769	UniRef:UniRef50_Q64QT9
contig_1	cds	467212	468387	+	BOFHPH_00370	780.0	1.9e-286	1.0	1.0	0.990	UniRef:UniRef50_I9VQB4
contig_1	cds	468402	469484	+	BOFHPH_00371	446.0	1.8e-155	1.0	0.976	0.642	UniRef:UniRef50_Q64QT7
contig_1	cds	469565	470383	+	BOFHPH_00372	544.0	1.0e-196	1.0	0.877	1.0	UniRef:UniRef50_A0A9Q4JL82
contig_1	cds	470408	472444	+	BOFHPH_00373	1182.0	0.0	1.0	0.974	0.881	UniRef:UniRef50_I9VQJ1
contig_1	cds	472448	472990	+	BOFHPH_00374	-	-	-	-	-	-
contig_1	cds	473082	473963	-	BOFHPH_00375	463.0	4.8e-164	0.990	0.879	0.734	UniRef:UniRef50_F5IYZ2
contig_1	cds	474004	474165	-	BOFHPH_00376	-	-	-	-	-	-
contig_1	cds	474295	474873	-	BOFHPH_00377	341.0	1.7e-119	1.0	1.0	0.896	UniRef:UniRef50_A0A0I9S8X2
contig_1	cds	474883	475356	-	BOFHPH_00378	186.0	1.7e-59	0.981	0.957	0.591	UniRef:UniRef50_A0A0N7J7V3
contig_1	cds	475806	476111	+	BOFHPH_00379	-	-	-	-	-	-
contig_1	cds	476349	476510	-	BOFHPH_00380	96.3	6.8e-27	1.0	1.0	0.925	UniRef:UniRef50_A0A9Q4NZ02
contig_1	cds	476593	477612	-	BOFHPH_00381	416.0	3.8e-144	0.994	0.968	0.599	UniRef:UniRef50_I8YB85
contig_1	cds	477639	478790	-	BOFHPH_00382	513.0	4.4e-181	0.990	0.950	0.633	UniRef:UniRef50_I9BE02
contig_1	cds	478876	480453	-	BOFHPH_00383	1060.0	0.0	1.0	0.994	0.996	UniRef:UniRef50_A0A0I9S8X6
contig_1	cds	480867	483050	+	BOFHPH_00384	1020.0	0.0	1.017	0.989	0.654	UniRef:UniRef50_U6RD63
contig_1	cds	483074	485611	+	BOFHPH_00385	1414.0	0.0	1.002	0.984	0.796	UniRef:UniRef50_U6RFG7
contig_1	cds	485867	487231	-	BOFHPH_00386	625.0	6.1e-222	1.185	0.996	0.628	UniRef:UniRef50_I3Z0F8
contig_1	cds	487327	488715	+	BOFHPH_00387	935.0	0.0	1.0	1.0	0.983	UniRef:UniRef50_Q64QS1
contig_1	cds	488867	489553	-	BOFHPH_00388	270.0	2.5e-90	0.982	0.982	0.634	UniRef:UniRef50_A0A1I1I7V1
contig_1	cds	489671	490975	-	BOFHPH_00389	588.0	5.0e-208	1.005	0.842	0.638	UniRef:UniRef50_U6RK54
contig_1	cds	491112	492383	-	BOFHPH_00390	524.0	1.2e-183	0.998	0.887	0.611	UniRef:UniRef50_A0A2E4J713
contig_1	cds	492380	492868	-	BOFHPH_00391	255.0	1.2e-86	1.0	1.0	0.753	UniRef:UniRef50_E4T0N5
contig_1	cds	492964	494622	+	BOFHPH_00392	1014.0	0.0	0.996	0.991	0.905	UniRef:UniRef50_H1DKH7
contig_1	cds	494765	495427	-	BOFHPH_00393	334.0	2.0e-115	0.982	0.840	0.778	UniRef:UniRef50_Q8A6N2
contig_1	cds	495431	497482	-	BOFHPH_00394	1172.0	0.0	1.0	0.963	0.839	UniRef:UniRef50_A0A7J0AGT2
contig_1	cds	497577	498041	-	BOFHPH_00395	218.0	9.2e-72	0.994	0.911	0.712	UniRef:UniRef50_G5SWP1
contig_1	cds	498275	500080	+	BOFHPH_00396	730.0	1.8e-258	0.992	0.861	0.604	UniRef:UniRef50_U2MEU8
contig_1	cds	500190	500396	+	BOFHPH_00397	-	-	-	-	-	-
contig_1	cds	500475	501461	-	BOFHPH_00398	-	-	-	-	-	-
contig_1	cds	501477	502427	-	BOFHPH_00399	537.0	3.1e-192	1.0	0.852	0.854	UniRef:UniRef50_A0A174GHF2
contig_1	cds	502518	504356	+	BOFHPH_00400	845.0	5.6e-304	1.0	0.922	0.683	UniRef:UniRef50_K9DVS0
contig_1	cds	504380	505045	+	BOFHPH_00401	283.0	2.0e-95	1.009	0.970	0.619	UniRef:UniRef50_Q8A6M3
contig_1	cds	505203	506822	-	BOFHPH_00402	664.0	1.4e-235	1.019	1.0	0.599	UniRef:UniRef50_A0A0F5JFI8
contig_1	cds	506835	510014	-	BOFHPH_00403	1384.0	0.0	0.967	0.897	0.643	UniRef:UniRef50_F7LUR2
contig_1	cds	511031	511315	-	BOFHPH_00404	184.0	1.3e-60	1.0	1.0	1.0	UniRef:UniRef50_A0A9Q4JK89
contig_1	cds	511466	512476	-	BOFHPH_00405	419.0	5.7e-145	1.039	0.926	0.599	UniRef:UniRef50_G2PNI1
contig_1	cds	512490	514043	-	BOFHPH_00406	540.0	1.7e-187	0.988	0.959	0.517	UniRef:UniRef50_A0A149NRU1
contig_1	cds	514033	514680	-	BOFHPH_00407	295.0	4.6e-100	0.967	0.822	0.673	UniRef:UniRef50_U6RAQ4
contig_1	cds	514685	515419	-	BOFHPH_00408	489.0	9.1e-176	0.996	0.844	0.971	UniRef:UniRef50_A0A2M9V4B0
contig_1	cds	515637	516698	-	BOFHPH_00409	467.0	6.8e-164	1.003	0.949	0.650	UniRef:UniRef50_W0ELC2
contig_1	cds	516711	518240	-	BOFHPH_00410	709.0	9.9e-254	0.996	0.910	0.679	UniRef:UniRef50_K1M164
contig_1	cds	518219	518809	-	BOFHPH_00411	245.0	3.6e-81	1.005	0.872	0.629	UniRef:UniRef50_Q11NN7
contig_1	cds	518912	520306	-	BOFHPH_00412	506.0	6.5e-176	1.006	0.969	0.542	UniRef:UniRef50_E0TJA6
contig_1	cds	520354	521850	-	BOFHPH_00413	698.0	4.1e-250	1.0	0.943	0.685	UniRef:UniRef50_F7UUS9
contig_1	cds	522252	522524	-	BOFHPH_00414	-	-	-	-	-	-
contig_1	rRNA	522649	522759	-	BOFHPH_00415	80.3	5.7e-13	-	-	-	RFAM:RF00001
contig_2	cds	34	3357	+	BOFHPH_00416	1242.0	0.0	1.012	0.899	0.578	UniRef:UniRef50_F7LNX0
contig_2	cds	3376	4938	+	BOFHPH_00417	597.0	4.3e-210	1.015	0.998	0.585	UniRef:UniRef50_A0A0F5JIX2
contig_2	cds	5146	6717	-	BOFHPH_00418	669.0	2.0e-238	1.004	0.991	0.642	UniRef:UniRef50_I9IVV8
contig_2	cds	6745	10014	-	BOFHPH_00419	1434.0	0.0	1.0	0.969	0.651	UniRef:UniRef50_G1VFS2
contig_2	cds	10765	13935	+	BOFHPH_00420	1122.0	0.0	0.994	0.904	0.533	UniRef:UniRef50_A0A5M8QCA4
contig_2	cds	13947	15962	+	BOFHPH_00421	822.0	7.2e-294	1.018	0.997	0.577	UniRef:UniRef50_K5YYR0
contig_2	cds	16473	18107	+	BOFHPH_00422	722.0	4.8e-258	0.989	0.937	0.654	UniRef:UniRef50_P31206
contig_2	cds	18140	20152	+	BOFHPH_00423	1013.0	0.0	0.952	0.862	0.730	UniRef:UniRef50_A0A449I1K0
contig_2	cds	20194	20835	+	BOFHPH_00424	361.0	4.0e-126	1.0	0.810	0.826	UniRef:UniRef50_A0A174J845
contig_2	cds	20832	22904	+	BOFHPH_00425	1007.0	0.0	0.997	0.855	0.683	UniRef:UniRef50_L1NI92
contig_2	cds	22926	25496	+	BOFHPH_00426	1364.0	0.0	0.992	0.938	0.741	UniRef:UniRef50_A0A174IVN6
contig_2	cds	25516	27840	+	BOFHPH_00427	1107.0	0.0	1.001	0.963	0.675	UniRef:UniRef50_A0A174QBH8
contig_2	cds	27851	29065	+	BOFHPH_00428	488.0	8.5e-171	0.983	0.961	0.605	UniRef:UniRef50_A0A2M9V361
contig_2	cds	29133	31205	+	BOFHPH_00429	1052.0	0.0	1.007	0.990	0.741	UniRef:UniRef50_E1WUA9
contig_2	cds	31268	33517	+	BOFHPH_00430	1013.0	0.0	0.965	0.906	0.656	UniRef:UniRef50_F9D252
