locus_tag	ftype	length_bp	gene	EC_number	COG	product
GMFCDEOL_00250	CDS	1596				hypothetical protein
GMFCDEOL_00251	gene	1005	fda			
GMFCDEOL_00251	CDS	1005	fda	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
GMFCDEOL_00252	gene	1020				
GMFCDEOL_00252	CDS	1020				hypothetical protein
GMFCDEOL_00253	gene	252	rpmE2			
GMFCDEOL_00253	CDS	252	rpmE2		COG0254	Large ribosomal subunit protein bL31B
GMFCDEOL_00254	gene	2361	rcsC_3			
GMFCDEOL_00254	CDS	2361	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
GMFCDEOL_00255	gene	1527	bepA_1			
GMFCDEOL_00255	CDS	1527	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
GMFCDEOL_00256	gene	2859	glgB_1			
GMFCDEOL_00256	CDS	2859	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
GMFCDEOL_00257	gene	1599				
GMFCDEOL_00257	CDS	1599				hypothetical protein
GMFCDEOL_00258	gene	1620	susD			
GMFCDEOL_00258	CDS	1620	susD		COG3637	Starch-binding protein SusD
GMFCDEOL_00259	gene	3009	susC_3			
GMFCDEOL_00259	CDS	3009	susC_3		COG1629	TonB-dependent receptor SusC
GMFCDEOL_00260	gene	1011	cytR			
GMFCDEOL_00260	CDS	1011	cytR		COG1609	HTH-type transcriptional repressor CytR
GMFCDEOL_00261	gene	1317				
GMFCDEOL_00261	CDS	1317				hypothetical protein
GMFCDEOL_00262	gene	2334				
GMFCDEOL_00262	CDS	2334				hypothetical protein
GMFCDEOL_00263	gene	2361				
GMFCDEOL_00263	CDS	2361				hypothetical protein
GMFCDEOL_00264	gene	2607				
GMFCDEOL_00264	CDS	2607				hypothetical protein
GMFCDEOL_00265	gene	2421				
GMFCDEOL_00265	CDS	2421				hypothetical protein
GMFCDEOL_00266	gene	1017				
GMFCDEOL_00266	CDS	1017				hypothetical protein
GMFCDEOL_00267	gene	1272				
GMFCDEOL_00267	CDS	1272				hypothetical protein
GMFCDEOL_00268	gene	561				
GMFCDEOL_00268	CDS	561				hypothetical protein
GMFCDEOL_00269	gene	978				
GMFCDEOL_00269	CDS	978				hypothetical protein
GMFCDEOL_00270	gene	900				
GMFCDEOL_00270	CDS	900				hypothetical protein
GMFCDEOL_00271	gene	2118				
GMFCDEOL_00271	CDS	2118				hypothetical protein
GMFCDEOL_00272	gene	246				
GMFCDEOL_00272	CDS	246				hypothetical protein
GMFCDEOL_00273	gene	468				
GMFCDEOL_00273	CDS	468				hypothetical protein
GMFCDEOL_00274	gene	96				
GMFCDEOL_00274	CDS	96				hypothetical protein
GMFCDEOL_00275	gene	2322	malP			
GMFCDEOL_00275	CDS	2322	malP	2.4.1.8		Maltose phosphorylase
GMFCDEOL_00276	gene	1053	ttgD			
GMFCDEOL_00276	CDS	1053	ttgD			Toluene efflux pump periplasmic linker protein TtgD
GMFCDEOL_00277	gene	3036	acrD			
GMFCDEOL_00277	CDS	3036	acrD		COG0841	putative aminoglycoside efflux pump
GMFCDEOL_00278	gene	1275				
GMFCDEOL_00278	CDS	1275				hypothetical protein
GMFCDEOL_00279	gene	1290				
GMFCDEOL_00279	CDS	1290				hypothetical protein
GMFCDEOL_00280	gene	1308				
GMFCDEOL_00280	CDS	1308				hypothetical protein
GMFCDEOL_00281	gene	3705	purL			
GMFCDEOL_00281	CDS	3705	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
GMFCDEOL_00282	gene	3996	rcsC_4			
GMFCDEOL_00282	CDS	3996	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
GMFCDEOL_00283	gene	543	srpC			
GMFCDEOL_00283	CDS	543	srpC		COG2059	putative chromate transport protein
GMFCDEOL_00284	gene	549	chrA			
GMFCDEOL_00284	CDS	549	chrA			Chromate transport protein
GMFCDEOL_00285	gene	1509				
GMFCDEOL_00285	CDS	1509				hypothetical protein
GMFCDEOL_00286	gene	2778	uvrA_1			
GMFCDEOL_00286	CDS	2778	uvrA_1			UvrABC system protein A
GMFCDEOL_00287	gene	483				
GMFCDEOL_00287	CDS	483				hypothetical protein
GMFCDEOL_00288	gene	231				
GMFCDEOL_00288	CDS	231				hypothetical protein
GMFCDEOL_00289	gene	1446				
GMFCDEOL_00289	CDS	1446				hypothetical protein
GMFCDEOL_00290	gene	1518				
GMFCDEOL_00290	CDS	1518				hypothetical protein
GMFCDEOL_00291	gene	2262	rcsC_5			
GMFCDEOL_00291	CDS	2262	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
GMFCDEOL_00292	gene	1182				
GMFCDEOL_00292	CDS	1182				hypothetical protein
GMFCDEOL_00293	gene	1179				
GMFCDEOL_00293	CDS	1179				hypothetical protein
GMFCDEOL_00294	gene	579				
GMFCDEOL_00294	CDS	579				hypothetical protein
GMFCDEOL_00295	gene	528				
GMFCDEOL_00295	CDS	528				hypothetical protein
GMFCDEOL_00296	gene	573				
GMFCDEOL_00296	CDS	573				hypothetical protein
GMFCDEOL_00297	gene	3555				
GMFCDEOL_00297	CDS	3555		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
GMFCDEOL_00298	gene	504				
GMFCDEOL_00298	CDS	504				hypothetical protein
GMFCDEOL_00299	gene	858				
GMFCDEOL_00299	CDS	858				hypothetical protein
GMFCDEOL_00300	gene	825	opuAB			
GMFCDEOL_00300	CDS	825	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
GMFCDEOL_00301	gene	1227	gbuA			
GMFCDEOL_00301	CDS	1227	gbuA	7.6.2.9		Glycine betaine/carnitine transport ATP-binding protein GbuA
GMFCDEOL_00302	gene	336	atl			
GMFCDEOL_00302	CDS	336	atl		COG3695	DNA base-flipping protein
GMFCDEOL_00303	gene	2724	rcsC_6			
GMFCDEOL_00303	CDS	2724	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
GMFCDEOL_00304	gene	870	pfkB			
GMFCDEOL_00304	CDS	870	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
GMFCDEOL_00305	gene	1167				
GMFCDEOL_00305	CDS	1167				hypothetical protein
GMFCDEOL_00306	gene	1869	sacC_1			
GMFCDEOL_00306	CDS	1869	sacC_1	3.2.1.80	COG1621	Levanase
GMFCDEOL_00307	gene	2289				
GMFCDEOL_00307	CDS	2289				hypothetical protein
GMFCDEOL_00308	gene	312				
GMFCDEOL_00308	CDS	312				hypothetical protein
GMFCDEOL_00309	gene	774				
GMFCDEOL_00309	CDS	774				hypothetical protein
GMFCDEOL_00310	gene	1617				
GMFCDEOL_00310	CDS	1617				hypothetical protein
GMFCDEOL_00311	gene	762	sbcD_2			
GMFCDEOL_00311	CDS	762	sbcD_2		COG0420	Nuclease SbcCD subunit D
GMFCDEOL_00312	gene	330				
GMFCDEOL_00312	CDS	330				hypothetical protein
GMFCDEOL_00313	gene	414	yhcG_1			
GMFCDEOL_00313	CDS	414	yhcG_1	3.1.-.-	COG4804	Putative nuclease YhcG
GMFCDEOL_00314	gene	1722	queE_1			
GMFCDEOL_00314	CDS	1722	queE_1	4.3.99.3		7-carboxy-7-deazaguanine synthase
GMFCDEOL_00315	gene	324				
GMFCDEOL_00315	CDS	324				hypothetical protein
GMFCDEOL_00316	gene	249				
GMFCDEOL_00316	CDS	249				hypothetical protein
GMFCDEOL_00317	gene	138				
GMFCDEOL_00317	CDS	138				hypothetical protein
GMFCDEOL_00318	gene	1143	yhcG_2			
GMFCDEOL_00318	CDS	1143	yhcG_2	3.1.-.-	COG4804	Putative nuclease YhcG
GMFCDEOL_00319	gene	2313				
GMFCDEOL_00319	CDS	2313				hypothetical protein
GMFCDEOL_00320	gene	729				
GMFCDEOL_00320	CDS	729				hypothetical protein
GMFCDEOL_00321	gene	690				
GMFCDEOL_00321	CDS	690				hypothetical protein
GMFCDEOL_00322	gene	120				
GMFCDEOL_00322	CDS	120				hypothetical protein
GMFCDEOL_00323	gene	840				
GMFCDEOL_00323	CDS	840				hypothetical protein
GMFCDEOL_00324	gene	2190	kefB_1			
GMFCDEOL_00324	CDS	2190	kefB_1			Glutathione-regulated potassium-efflux system protein KefB
GMFCDEOL_00325	gene	300				
GMFCDEOL_00325	CDS	300				hypothetical protein
GMFCDEOL_00326	gene	1053	nanM_1			
GMFCDEOL_00326	CDS	1053	nanM_1	5.1.3.24		N-acetylneuraminate epimerase
GMFCDEOL_00327	gene	1326				
GMFCDEOL_00327	CDS	1326				hypothetical protein
GMFCDEOL_00328	gene	1206				
GMFCDEOL_00328	CDS	1206				hypothetical protein
GMFCDEOL_00329	gene	459	nlpE			
GMFCDEOL_00329	CDS	459	nlpE		COG3015	Lipoprotein NlpE
GMFCDEOL_00330	gene	1185	pepE_1			
GMFCDEOL_00330	CDS	1185	pepE_1	3.4.22.-	COG3579	Aminopeptidase E
GMFCDEOL_00331	gene	738	btsR_1			
GMFCDEOL_00331	CDS	738	btsR_1		COG3279	Transcriptional regulatory protein BtsR
GMFCDEOL_00332	gene	1260				
GMFCDEOL_00332	CDS	1260				hypothetical protein
GMFCDEOL_00333	gene	681				
GMFCDEOL_00333	CDS	681				hypothetical protein
GMFCDEOL_00334	gene	3225				
GMFCDEOL_00334	CDS	3225				hypothetical protein
GMFCDEOL_00335	gene	1437				
GMFCDEOL_00335	CDS	1437				hypothetical protein
GMFCDEOL_00336	gene	2811				
GMFCDEOL_00336	CDS	2811				hypothetical protein
GMFCDEOL_00337	gene	1923				
GMFCDEOL_00337	CDS	1923		3.2.1.22	COG4948	Retaining alpha-galactosidase
GMFCDEOL_00338	gene	3156				
GMFCDEOL_00338	CDS	3156			COG4771	TonB-dependent receptor P3
GMFCDEOL_00339	gene	1689				
GMFCDEOL_00339	CDS	1689				hypothetical protein
GMFCDEOL_00340	gene	1881				
GMFCDEOL_00340	CDS	1881				hypothetical protein
GMFCDEOL_00341	gene	1212				
GMFCDEOL_00341	CDS	1212				hypothetical protein
GMFCDEOL_00342	gene	873	carD			
GMFCDEOL_00342	CDS	873	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
GMFCDEOL_00343	gene	1020	carE			
GMFCDEOL_00343	CDS	1020	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
GMFCDEOL_00344	gene	1704	caiA			
GMFCDEOL_00344	CDS	1704	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
GMFCDEOL_00345	gene	4026	lacZ_2			
GMFCDEOL_00345	CDS	4026	lacZ_2	3.2.1.23	COG3250	Beta-galactosidase
GMFCDEOL_00346	gene	312				
GMFCDEOL_00346	CDS	312				hypothetical protein
GMFCDEOL_00347	gene	942	dnaJ2			
GMFCDEOL_00347	CDS	942	dnaJ2		COG0484	Chaperone protein DnaJ 2
GMFCDEOL_00348	gene	1614	rcsC_7			
GMFCDEOL_00348	CDS	1614	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
GMFCDEOL_00349	gene	1701				
GMFCDEOL_00349	CDS	1701				hypothetical protein
GMFCDEOL_00350	gene	1221				
GMFCDEOL_00350	CDS	1221				hypothetical protein
GMFCDEOL_00351	gene	135				
GMFCDEOL_00351	CDS	135				hypothetical protein
GMFCDEOL_00352	gene	2511				
GMFCDEOL_00352	CDS	2511				hypothetical protein
GMFCDEOL_00353	gene	408				
GMFCDEOL_00353	CDS	408				hypothetical protein
GMFCDEOL_00354	gene	2217				
GMFCDEOL_00354	CDS	2217				hypothetical protein
GMFCDEOL_00355	gene	1014	ltaE			
GMFCDEOL_00355	CDS	1014	ltaE	4.1.2.48		Low specificity L-threonine aldolase
GMFCDEOL_00356	gene	369				
GMFCDEOL_00356	CDS	369				hypothetical protein
GMFCDEOL_00357	gene	552	sigW_1			
GMFCDEOL_00357	CDS	552	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
GMFCDEOL_00358	gene	426				
GMFCDEOL_00358	CDS	426				hypothetical protein
GMFCDEOL_00359	gene	219				
GMFCDEOL_00359	CDS	219				hypothetical protein
GMFCDEOL_00360	gene	1749	poxB			
GMFCDEOL_00360	CDS	1749	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
GMFCDEOL_00361	gene	579	sgcG			
GMFCDEOL_00361	CDS	579	sgcG	1.3.8.16		2-amino-4-deoxychorismate dehydrogenase
GMFCDEOL_00362	gene	1284				
GMFCDEOL_00362	CDS	1284				hypothetical protein
GMFCDEOL_00363	gene	1158				
GMFCDEOL_00363	CDS	1158				hypothetical protein
GMFCDEOL_00364	gene	1638	groEL			
GMFCDEOL_00364	CDS	1638	groEL	5.6.1.7		Chaperonin GroEL
GMFCDEOL_00365	gene	273	groES			
GMFCDEOL_00365	CDS	273	groES		COG0234	Co-chaperonin GroES
GMFCDEOL_00366	gene	102				
GMFCDEOL_00366	CDS	102				hypothetical protein
GMFCDEOL_00367	gene	1200				
GMFCDEOL_00367	CDS	1200				hypothetical protein
GMFCDEOL_00368	gene	1134				
GMFCDEOL_00368	CDS	1134				hypothetical protein
GMFCDEOL_00369	gene	1176				
GMFCDEOL_00369	CDS	1176				hypothetical protein
GMFCDEOL_00370	gene	1083				
GMFCDEOL_00370	CDS	1083				hypothetical protein
GMFCDEOL_00371	gene	819				
GMFCDEOL_00371	CDS	819				hypothetical protein
GMFCDEOL_00372	gene	2037				
GMFCDEOL_00372	CDS	2037				hypothetical protein
GMFCDEOL_00373	gene	543				
GMFCDEOL_00373	CDS	543				hypothetical protein
GMFCDEOL_00374	gene	882				
GMFCDEOL_00374	CDS	882		2.7.4.-	COG2326	ADP-polyphosphate phosphotransferase
GMFCDEOL_00375	gene	162				
GMFCDEOL_00375	CDS	162				hypothetical protein
GMFCDEOL_00376	gene	579				
GMFCDEOL_00376	CDS	579				hypothetical protein
GMFCDEOL_00377	gene	474	sigV_1			
GMFCDEOL_00377	CDS	474	sigV_1		COG1595	RNA polymerase sigma factor SigV
GMFCDEOL_00378	gene	306				
GMFCDEOL_00378	CDS	306				hypothetical protein
GMFCDEOL_00379	gene	162				
GMFCDEOL_00379	CDS	162				hypothetical protein
GMFCDEOL_00380	gene	1020				
GMFCDEOL_00380	CDS	1020				hypothetical protein
GMFCDEOL_00381	gene	1152				
GMFCDEOL_00381	CDS	1152		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
GMFCDEOL_00382	gene	1578				
GMFCDEOL_00382	CDS	1578				hypothetical protein
GMFCDEOL_00383	gene	2184				
GMFCDEOL_00383	CDS	2184				hypothetical protein
GMFCDEOL_00384	gene	2538	tolB			
GMFCDEOL_00384	CDS	2538	tolB			Tol-Pal system protein TolB
GMFCDEOL_00385	gene	1365	hisS			
GMFCDEOL_00385	CDS	1365	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
GMFCDEOL_00386	gene	1389				
GMFCDEOL_00386	CDS	1389				hypothetical protein
GMFCDEOL_00387	gene	687				
GMFCDEOL_00387	CDS	687				hypothetical protein
GMFCDEOL_00388	gene	1305				
GMFCDEOL_00388	CDS	1305				hypothetical protein
GMFCDEOL_00389	gene	1272	purA			
GMFCDEOL_00389	CDS	1272	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
GMFCDEOL_00390	gene	489	fur			
GMFCDEOL_00390	CDS	489	fur		COG0735	Ferric uptake regulation protein
GMFCDEOL_00391	gene	1659	arnT_1			
GMFCDEOL_00391	CDS	1659	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GMFCDEOL_00392	gene	663				
GMFCDEOL_00392	CDS	663				hypothetical protein
GMFCDEOL_00393	gene	2052				
GMFCDEOL_00393	CDS	2052				hypothetical protein
GMFCDEOL_00394	gene	465				
GMFCDEOL_00394	CDS	465				hypothetical protein
GMFCDEOL_00395	gene	1806	recQ_1			
GMFCDEOL_00395	CDS	1806	recQ_1	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
GMFCDEOL_00396	gene	207				
GMFCDEOL_00396	CDS	207				hypothetical protein
GMFCDEOL_00397	gene	987	lapB_1			
GMFCDEOL_00397	CDS	987	lapB_1			Lipopolysaccharide assembly protein B
GMFCDEOL_00398	gene	951	cysK1_1			
GMFCDEOL_00398	CDS	951	cysK1_1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
GMFCDEOL_00399	gene	1839	mdoB			
GMFCDEOL_00399	CDS	1839	mdoB	2.7.8.20		Phosphoglycerol transferase I
GMFCDEOL_00400	gene	666				
GMFCDEOL_00400	CDS	666				hypothetical protein
GMFCDEOL_00401	gene	1620				
GMFCDEOL_00401	CDS	1620			COG0702	SusD-like protein P38
GMFCDEOL_00402	gene	3180	susC_4			
GMFCDEOL_00402	CDS	3180	susC_4		COG1629	TonB-dependent receptor SusC
GMFCDEOL_00403	gene	285				
GMFCDEOL_00403	CDS	285				hypothetical protein
GMFCDEOL_00404	gene	1011	lpsL			
GMFCDEOL_00404	CDS	1011	lpsL	5.1.3.6	COG0451	UDP-glucuronate 4-epimerase
GMFCDEOL_00405	gene	1554	arnT_2			
GMFCDEOL_00405	CDS	1554	arnT_2	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GMFCDEOL_00406	gene	648				
GMFCDEOL_00406	CDS	648				hypothetical protein
GMFCDEOL_00407	gene	735	rgtE			
GMFCDEOL_00407	CDS	735	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
GMFCDEOL_00408	gene	1062	leuB			
GMFCDEOL_00408	CDS	1062	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
GMFCDEOL_00409	gene	1530	cimA			
GMFCDEOL_00409	CDS	1530	cimA	2.3.3.21		(R)-citramalate synthase CimA
GMFCDEOL_00410	gene	591	leuD1			
GMFCDEOL_00410	CDS	591	leuD1	4.2.1.33		3-isopropylmalate dehydratase small subunit 1
GMFCDEOL_00411	gene	1395	leuC			
GMFCDEOL_00411	CDS	1395	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
GMFCDEOL_00412	gene	1497	leuA			
GMFCDEOL_00412	CDS	1497	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
GMFCDEOL_00413	gene	273				
GMFCDEOL_00413	CDS	273				hypothetical protein
GMFCDEOL_00414	gene	106				
GMFCDEOL_00414	rRNA	106				5S ribosomal RNA
GMFCDEOL_00415	gene	3324				
GMFCDEOL_00415	CDS	3324				hypothetical protein
GMFCDEOL_00416	gene	1563				
GMFCDEOL_00416	CDS	1563			COG0702	SusD-like protein P38
GMFCDEOL_00417	gene	1572				
GMFCDEOL_00417	CDS	1572			COG0702	SusD-like protein P38
GMFCDEOL_00418	gene	3270				
GMFCDEOL_00418	CDS	3270			COG4771	TonB-dependent receptor P39
GMFCDEOL_00419	gene	3171	susC_5			
GMFCDEOL_00419	CDS	3171	susC_5		COG1629	TonB-dependent receptor SusC
GMFCDEOL_00420	gene	2016				
GMFCDEOL_00420	CDS	2016				hypothetical protein
GMFCDEOL_00421	gene	1635				
GMFCDEOL_00421	CDS	1635				hypothetical protein
GMFCDEOL_00422	gene	2013				
GMFCDEOL_00422	CDS	2013				hypothetical protein
GMFCDEOL_00423	gene	642				
GMFCDEOL_00423	CDS	642				hypothetical protein
GMFCDEOL_00424	gene	2073				
GMFCDEOL_00424	CDS	2073				hypothetical protein
GMFCDEOL_00425	gene	2571	csxA			
GMFCDEOL_00425	CDS	2571	csxA	3.2.1.165	COG3250	Exo-beta-D-glucosaminidase
GMFCDEOL_00426	gene	2325				
GMFCDEOL_00426	CDS	2325				hypothetical protein
GMFCDEOL_00427	gene	1215	nanM_2			
GMFCDEOL_00427	CDS	1215	nanM_2	5.1.3.24		N-acetylneuraminate epimerase
GMFCDEOL_00428	gene	2073				
GMFCDEOL_00428	CDS	2073				hypothetical protein
GMFCDEOL_00429	gene	2250				
GMFCDEOL_00429	CDS	2250				hypothetical protein
GMFCDEOL_00430	gene	2502				
GMFCDEOL_00430	CDS	2502		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
GMFCDEOL_00431	gene	2745	susC_6			
GMFCDEOL_00431	CDS	2745	susC_6		COG1629	TonB-dependent receptor SusC
GMFCDEOL_00432	gene	1632				
GMFCDEOL_00432	CDS	1632				hypothetical protein
GMFCDEOL_00433	gene	1185	dnaJ			
GMFCDEOL_00433	CDS	1185	dnaJ		COG0484	Chaperone protein DnaJ
GMFCDEOL_00434	gene	630	grpE			
GMFCDEOL_00434	CDS	630	grpE		COG0576	Protein GrpE
GMFCDEOL_00435	gene	1614	ybiT_1			
GMFCDEOL_00435	CDS	1614	ybiT_1		COG0488	putative ATP-binding protein YbiT
GMFCDEOL_00436	gene	564	sigW_2			
GMFCDEOL_00436	CDS	564	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
GMFCDEOL_00437	gene	423				
GMFCDEOL_00437	CDS	423				hypothetical protein
GMFCDEOL_00438	gene	1068				
GMFCDEOL_00438	CDS	1068				hypothetical protein
GMFCDEOL_00439	gene	1047				
GMFCDEOL_00439	CDS	1047				hypothetical protein
GMFCDEOL_00440	gene	852				
GMFCDEOL_00440	CDS	852				hypothetical protein
GMFCDEOL_00441	gene	1167				
GMFCDEOL_00441	CDS	1167				hypothetical protein
GMFCDEOL_00442	gene	2130				
GMFCDEOL_00442	CDS	2130				hypothetical protein
GMFCDEOL_00443	gene	606				
GMFCDEOL_00443	CDS	606				hypothetical protein
GMFCDEOL_00444	gene	852				
GMFCDEOL_00444	CDS	852				hypothetical protein
GMFCDEOL_00445	gene	1215	xerC_1			
GMFCDEOL_00445	CDS	1215	xerC_1			Tyrosine recombinase XerC
GMFCDEOL_00446	gene	153				
GMFCDEOL_00446	CDS	153				hypothetical protein
GMFCDEOL_00447	gene	567				
GMFCDEOL_00447	CDS	567				hypothetical protein
GMFCDEOL_00448	gene	1341	lapB_2			
GMFCDEOL_00448	CDS	1341	lapB_2			Lipopolysaccharide assembly protein B
GMFCDEOL_00449	gene	216				
GMFCDEOL_00449	CDS	216				hypothetical protein
GMFCDEOL_00450	gene	402				
GMFCDEOL_00450	CDS	402				hypothetical protein
GMFCDEOL_00451	gene	1308				
GMFCDEOL_00451	CDS	1308				hypothetical protein
GMFCDEOL_00452	gene	972				
GMFCDEOL_00452	CDS	972				hypothetical protein
GMFCDEOL_00453	gene	1242				
GMFCDEOL_00453	CDS	1242				hypothetical protein
GMFCDEOL_00454	gene	384				
GMFCDEOL_00454	CDS	384				hypothetical protein
GMFCDEOL_00455	gene	1221	xerC_2			
GMFCDEOL_00455	CDS	1221	xerC_2			Tyrosine recombinase XerC
GMFCDEOL_00456	gene	1059				
GMFCDEOL_00456	CDS	1059				hypothetical protein
GMFCDEOL_00457	gene	1137				
GMFCDEOL_00457	CDS	1137				hypothetical protein
GMFCDEOL_00458	gene	1650				
GMFCDEOL_00458	CDS	1650				hypothetical protein
GMFCDEOL_00459	gene	924				
GMFCDEOL_00459	CDS	924				hypothetical protein
GMFCDEOL_00460	gene	1572				
GMFCDEOL_00460	CDS	1572				hypothetical protein
GMFCDEOL_00461	gene	1053				
GMFCDEOL_00461	CDS	1053				hypothetical protein
GMFCDEOL_00462	gene	969				
GMFCDEOL_00462	CDS	969				hypothetical protein
GMFCDEOL_00463	gene	954				
GMFCDEOL_00463	CDS	954				hypothetical protein
GMFCDEOL_00464	gene	939				
GMFCDEOL_00464	CDS	939				hypothetical protein
GMFCDEOL_00465	gene	1002				
GMFCDEOL_00465	CDS	1002				hypothetical protein
GMFCDEOL_00466	gene	984				
GMFCDEOL_00466	CDS	984				hypothetical protein
GMFCDEOL_00467	gene	996				
GMFCDEOL_00467	CDS	996				hypothetical protein
GMFCDEOL_00468	gene	1056				
GMFCDEOL_00468	CDS	1056				hypothetical protein
GMFCDEOL_00469	gene	927				
GMFCDEOL_00469	CDS	927				hypothetical protein
GMFCDEOL_00470	gene	1572				
GMFCDEOL_00470	CDS	1572				hypothetical protein
GMFCDEOL_00471	gene	1071				
GMFCDEOL_00471	CDS	1071				hypothetical protein
GMFCDEOL_00472	gene	957				
GMFCDEOL_00472	CDS	957				hypothetical protein
GMFCDEOL_00473	gene	1590				
GMFCDEOL_00473	CDS	1590				hypothetical protein
GMFCDEOL_00474	gene	936				
GMFCDEOL_00474	CDS	936				hypothetical protein
GMFCDEOL_00475	gene	1185				
GMFCDEOL_00475	CDS	1185				hypothetical protein
GMFCDEOL_00476	gene	2049				
GMFCDEOL_00476	CDS	2049				hypothetical protein
GMFCDEOL_00477	gene	369				
GMFCDEOL_00477	CDS	369				hypothetical protein
GMFCDEOL_00478	gene	1008				
GMFCDEOL_00478	CDS	1008				hypothetical protein
GMFCDEOL_00479	gene	2124	yhgF			
GMFCDEOL_00479	CDS	2124	yhgF		COG2183	Protein YhgF
GMFCDEOL_00480	gene	1914	rcsC_8			
GMFCDEOL_00480	CDS	1914	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
GMFCDEOL_00481	gene	1740	yfkN_1			
GMFCDEOL_00481	CDS	1740	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
GMFCDEOL_00482	gene	468	msrC			
GMFCDEOL_00482	CDS	468	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
GMFCDEOL_00483	gene	339				
GMFCDEOL_00483	CDS	339				hypothetical protein
GMFCDEOL_00484	gene	2292	btuB_1			
GMFCDEOL_00484	CDS	2292	btuB_1			Vitamin B12 transporter BtuB
GMFCDEOL_00485	gene	762	mftE			
GMFCDEOL_00485	CDS	762	mftE	3.4.14.14	COG1402	Mycofactocin precursor peptide peptidase
GMFCDEOL_00486	gene	585				
GMFCDEOL_00486	CDS	585				hypothetical protein
GMFCDEOL_00487	gene	88				
GMFCDEOL_00487	tRNA	88				tRNA-Ser(gct)
GMFCDEOL_00488	gene	73				
GMFCDEOL_00488	tRNA	73				tRNA-Glu(ctc)
GMFCDEOL_00489	gene	1359	murJ			
GMFCDEOL_00489	CDS	1359	murJ			lipid II flippase MurJ
GMFCDEOL_00490	gene	903				
GMFCDEOL_00490	CDS	903				hypothetical protein
GMFCDEOL_00491	gene	705				
GMFCDEOL_00491	CDS	705				hypothetical protein
GMFCDEOL_00492	gene	2355	btuB_2			
GMFCDEOL_00492	CDS	2355	btuB_2			Vitamin B12 transporter BtuB
GMFCDEOL_00493	gene	636				
GMFCDEOL_00493	CDS	636				hypothetical protein
GMFCDEOL_00494	gene	141				
GMFCDEOL_00494	CDS	141				hypothetical protein
GMFCDEOL_00495	gene	495				
GMFCDEOL_00495	CDS	495				hypothetical protein
GMFCDEOL_00496	gene	1401				
GMFCDEOL_00496	CDS	1401				hypothetical protein
GMFCDEOL_00497	gene	2772				
GMFCDEOL_00497	CDS	2772				hypothetical protein
GMFCDEOL_00498	gene	447				
GMFCDEOL_00498	CDS	447				hypothetical protein
GMFCDEOL_00499	gene	1353	yeeO			
GMFCDEOL_00499	CDS	1353	yeeO		COG0534	putative FMN/FAD exporter YeeO
GMFCDEOL_00500	gene	1662	aspT_1			
GMFCDEOL_00500	CDS	1662	aspT_1			Aspartate/alanine antiporter
GMFCDEOL_00501	gene	1995	fbp			
GMFCDEOL_00501	CDS	1995	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
GMFCDEOL_00502	gene	1158				
GMFCDEOL_00502	CDS	1158				hypothetical protein
GMFCDEOL_00503	gene	1692	lcfB			
GMFCDEOL_00503	CDS	1692	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GMFCDEOL_00504	gene	1071	fcl			
GMFCDEOL_00504	CDS	1071	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
